gene;sample;mutated;label;year
SHV;137;0;β-lactamases;2009
TEM;137;0;β-lactamases;2009
VEB;137;0;β-lactamases;2009
umuC/D;137;0;features;2009
Plasmid-segregation;137;0;features;2009
Toxin-antitoxin;137;2;features;2009
psiA/B;137;0;features;2009
Transposon;137;2;features;2009
Mercuric Res.;137;0;features;2009
Copper Res.;137;0;features;2009
Arsenic Res.;137;0;features;2009
IncA/C;137;0;inc-group;2009
IncA/C2;137;0;inc-group;2009
IncFIA;137;0;inc-group;2009
IncFIB;137;0;inc-group;2009
IncFIC;137;0;inc-group;2009
IncFII;137;0;inc-group;2009
IncHI1A;137;0;inc-group;2009
IncHI1B;137;0;inc-group;2009
IncHI2;137;0;inc-group;2009
IncL/M;137;0;inc-group;2009
IncN;137;0;inc-group;2009
IncN2;137;0;inc-group;2009
IncN3;137;0;inc-group;2009
IncP;137;0;inc-group;2009
IncQ1;137;0;inc-group;2009
IncU;137;3;inc-group;2009
IncX3;137;3;inc-group;2009
IncY;137;0;inc-group;2009
Acinetobacter;137;0;organism;2009
Aeromonas;137;0;organism;2009
Citrobacter;137;0;organism;2009
Enterobacter;137;0;organism;2009
Escherichia;137;0;organism;2009
Klebsiella;137;4;organism;2009
Leclercia;137;0;organism;2009
Morganella;137;0;organism;2009
Pantoea;137;0;organism;2009
Proteus;137;0;organism;2009
Pseudomonas;137;0;organism;2009
Raoultella;137;0;organism;2009
Salmonella;137;0;organism;2009
Serratia;137;0;organism;2009
CMY;37;0;β-lactamases;2018
CTX-M;37;0;β-lactamases;2018
DHA;37;0;β-lactamases;2018
FOX;37;0;β-lactamases;2018
GES;37;0;β-lactamases;2018
IMP;37;0;β-lactamases;2018
LAP;37;0;β-lactamases;2018
OXA;37;0;β-lactamases;2018
PSE;37;0;β-lactamases;2018
SHV;37;0;β-lactamases;2018
TEM;37;1;β-lactamases;2018
VEB;37;0;β-lactamases;2018
umuC/D;37;2;features;2018
Plasmid-segregation;37;2;features;2018
Toxin-antitoxin;37;2;features;2018
psiA/B;37;2;features;2018
Transposon;37;2;features;2018
Mercuric Res.;37;2;features;2018
Copper Res.;37;0;features;2018
Arsenic Res.;37;0;features;2018
IncA/C;37;0;inc-group;2018
IncA/C2;37;0;inc-group;2018
IncFIA;37;0;inc-group;2018
IncFIB;37;0;inc-group;2018
IncFIC;37;0;inc-group;2018
IncFII;37;0;inc-group;2018
IncHI1A;37;0;inc-group;2018
IncHI1B;37;0;inc-group;2018
IncHI2;37;0;inc-group;2018
IncL/M;37;0;inc-group;2018
IncN;37;0;inc-group;2018
IncN2;37;0;inc-group;2018
IncN3;37;0;inc-group;2018
IncP;37;0;inc-group;2018
IncQ1;37;0;inc-group;2018
IncU;37;0;inc-group;2018
IncX3;37;0;inc-group;2018
IncY;37;0;inc-group;2018
Acinetobacter;37;0;organism;2018
Aeromonas;37;0;organism;2018
Citrobacter;37;0;organism;2018
Enterobacter;37;0;organism;2018
Escherichia;37;0;organism;2018
Klebsiella;37;4;organism;2018
Leclercia;37;0;organism;2018
Morganella;37;0;organism;2018
Pantoea;37;0;organism;2018
Proteus;37;0;organism;2018
Pseudomonas;37;0;organism;2018
Raoultella;37;0;organism;2018
Salmonella;37;0;organism;2018
Serratia;37;0;organism;2018
CMY;71;0;β-lactamases;2015
CTX-M;71;0;β-lactamases;2015
DHA;71;0;β-lactamases;2015
FOX;71;0;β-lactamases;2015
GES;71;0;β-lactamases;2015
IMP;71;0;β-lactamases;2015
LAP;71;0;β-lactamases;2015
OXA;71;0;β-lactamases;2015
PSE;71;0;β-lactamases;2015
SHV;71;0;β-lactamases;2015
TEM;71;0;β-lactamases;2015
VEB;71;0;β-lactamases;2015
umuC/D;71;2;features;2015
Plasmid-segregation;71;2;features;2015
Toxin-antitoxin;71;2;features;2015
psiA/B;71;2;features;2015
Transposon;71;2;features;2015
Mercuric Res.;71;0;features;2015
Copper Res.;71;0;features;2015
Arsenic Res.;71;0;features;2015
IncA/C;71;0;inc-group;2015
IncA/C2;71;0;inc-group;2015
IncFIA;71;0;inc-group;2015
IncFIB;71;0;inc-group;2015
IncFIC;71;0;inc-group;2015
IncFII;71;0;inc-group;2015
IncHI1A;71;0;inc-group;2015
IncHI1B;71;0;inc-group;2015
IncHI2;71;0;inc-group;2015
IncL/M;71;0;inc-group;2015
IncN;71;0;inc-group;2015
IncN2;71;0;inc-group;2015
IncN3;71;0;inc-group;2015
IncP;71;0;inc-group;2015
IncQ1;71;0;inc-group;2015
IncU;71;0;inc-group;2015
IncX3;71;0;inc-group;2015
IncY;71;0;inc-group;2015
Acinetobacter;71;0;organism;2015
Aeromonas;71;0;organism;2015
Citrobacter;71;0;organism;2015
Enterobacter;71;0;organism;2015
Escherichia;71;4;organism;2015
Klebsiella;71;4;organism;2015
Leclercia;71;0;organism;2015
Morganella;71;0;organism;2015
Pantoea;71;0;organism;2015
Proteus;71;0;organism;2015
Pseudomonas;71;0;organism;2015
Raoultella;71;0;organism;2015
Salmonella;71;0;organism;2015
Serratia;71;0;organism;2015
CMY;138;0;β-lactamases;2016
CTX-M;138;0;β-lactamases;2016
DHA;138;0;β-lactamases;2016
FOX;138;0;β-lactamases;2016
GES;138;0;β-lactamases;2016
IMP;138;0;β-lactamases;2016
LAP;138;0;β-lactamases;2016
OXA;138;0;β-lactamases;2016
PSE;138;0;β-lactamases;2016
SHV;138;0;β-lactamases;2016
TEM;138;1;β-lactamases;2016
VEB;138;0;β-lactamases;2016
umuC/D;138;0;features;2016
Plasmid-segregation;138;0;features;2016
Toxin-antitoxin;138;0;features;2016
psiA/B;138;0;features;2016
Transposon;138;2;features;2016
Mercuric Res.;138;0;features;2016
Copper Res.;138;0;features;2016
Arsenic Res.;138;0;features;2016
IncA/C;138;0;inc-group;2016
IncA/C2;138;0;inc-group;2016
IncFIA;138;0;inc-group;2016
IncFIB;138;0;inc-group;2016
IncFIC;138;0;inc-group;2016
IncFII;138;0;inc-group;2016
IncHI1A;138;0;inc-group;2016
IncHI1B;138;0;inc-group;2016
IncHI2;138;0;inc-group;2016
IncL/M;138;0;inc-group;2016
IncN;138;0;inc-group;2016
IncN2;138;0;inc-group;2016
IncN3;138;0;inc-group;2016
IncP;138;0;inc-group;2016
IncQ1;138;0;inc-group;2016
IncU;138;0;inc-group;2016
IncX3;138;0;inc-group;2016
IncY;138;0;inc-group;2016
Acinetobacter;138;0;organism;2016
Aeromonas;138;0;organism;2016
Citrobacter;138;0;organism;2016
Enterobacter;138;4;organism;2016
Escherichia;138;0;organism;2016
Klebsiella;138;4;organism;2016
Leclercia;138;0;organism;2016
Morganella;138;4;organism;2016
Pantoea;138;0;organism;2016
Proteus;138;4;organism;2016
Pseudomonas;138;0;organism;2016
Raoultella;138;0;organism;2016
Salmonella;138;0;organism;2016
Serratia;138;4;organism;2016
CMY;35;0;β-lactamases;2017
CTX-M;35;1;β-lactamases;2017
DHA;35;0;β-lactamases;2017
FOX;35;0;β-lactamases;2017
GES;35;0;β-lactamases;2017
IMP;35;0;β-lactamases;2017
LAP;35;0;β-lactamases;2017
OXA;35;0;β-lactamases;2017
PSE;35;0;β-lactamases;2017
SHV;35;0;β-lactamases;2017
TEM;35;1;β-lactamases;2017
VEB;35;0;β-lactamases;2017
umuC/D;35;2;features;2017
Plasmid-segregation;35;2;features;2017
Toxin-antitoxin;35;2;features;2017
psiA/B;35;2;features;2017
Transposon;35;2;features;2017
Mercuric Res.;35;2;features;2017
Copper Res.;35;0;features;2017
Arsenic Res.;35;0;features;2017
IncA/C;35;0;inc-group;2017
IncA/C2;35;0;inc-group;2017
IncFIA;35;0;inc-group;2017
IncFIB;35;0;inc-group;2017
IncFIC;35;0;inc-group;2017
IncFII;35;0;inc-group;2017
IncHI1A;35;0;inc-group;2017
IncHI1B;35;0;inc-group;2017
IncHI2;35;0;inc-group;2017
IncL/M;35;0;inc-group;2017
IncN;35;0;inc-group;2017
IncN2;35;0;inc-group;2017
IncN3;35;0;inc-group;2017
IncP;35;0;inc-group;2017
IncQ1;35;0;inc-group;2017
IncU;35;0;inc-group;2017
IncX3;35;0;inc-group;2017
IncY;35;0;inc-group;2017
Acinetobacter;35;0;organism;2017
Aeromonas;35;0;organism;2017
Citrobacter;35;0;organism;2017
Enterobacter;35;0;organism;2017
Escherichia;35;0;organism;2017
Klebsiella;35;4;organism;2017
Leclercia;35;0;organism;2017
Morganella;35;0;organism;2017
Pantoea;35;0;organism;2017
Proteus;35;0;organism;2017
Pseudomonas;35;0;organism;2017
Raoultella;35;0;organism;2017
Salmonella;35;0;organism;2017
Serratia;35;0;organism;2017
CMY;43;0;β-lactamases;2017
CTX-M;43;1;β-lactamases;2017
DHA;43;0;β-lactamases;2017
FOX;43;0;β-lactamases;2017
GES;43;0;β-lactamases;2017
IMP;43;0;β-lactamases;2017
LAP;43;0;β-lactamases;2017
OXA;43;0;β-lactamases;2017
PSE;43;0;β-lactamases;2017
SHV;43;1;β-lactamases;2017
TEM;43;1;β-lactamases;2017
VEB;43;0;β-lactamases;2017
umuC/D;43;2;features;2017
Plasmid-segregation;43;2;features;2017
Toxin-antitoxin;43;2;features;2017
psiA/B;43;2;features;2017
Transposon;43;2;features;2017
Mercuric Res.;43;2;features;2017
Copper Res.;43;0;features;2017
Arsenic Res.;43;0;features;2017
IncA/C;43;0;inc-group;2017
IncA/C2;43;0;inc-group;2017
IncFIA;43;0;inc-group;2017
IncFIB;43;0;inc-group;2017
IncFIC;43;0;inc-group;2017
IncFII;43;0;inc-group;2017
IncHI1A;43;0;inc-group;2017
IncHI1B;43;0;inc-group;2017
IncHI2;43;0;inc-group;2017
IncL/M;43;0;inc-group;2017
IncN;43;0;inc-group;2017
IncN2;43;0;inc-group;2017
IncN3;43;0;inc-group;2017
IncP;43;0;inc-group;2017
IncQ1;43;0;inc-group;2017
IncU;43;0;inc-group;2017
IncX3;43;0;inc-group;2017
IncY;43;0;inc-group;2017
Acinetobacter;43;0;organism;2017
Aeromonas;43;0;organism;2017
Citrobacter;43;0;organism;2017
Enterobacter;43;0;organism;2017
Escherichia;43;0;organism;2017
Klebsiella;43;4;organism;2017
Leclercia;43;0;organism;2017
Morganella;43;0;organism;2017
Pantoea;43;0;organism;2017
Proteus;43;0;organism;2017
Pseudomonas;43;0;organism;2017
Raoultella;43;0;organism;2017
Salmonella;43;0;organism;2017
Serratia;43;0;organism;2017
CMY;47;0;β-lactamases;2017
CTX-M;47;1;β-lactamases;2017
DHA;47;0;β-lactamases;2017
FOX;47;0;β-lactamases;2017
GES;47;0;β-lactamases;2017
IMP;47;0;β-lactamases;2017
LAP;47;0;β-lactamases;2017
OXA;47;0;β-lactamases;2017
PSE;47;0;β-lactamases;2017
SHV;47;1;β-lactamases;2017
TEM;47;1;β-lactamases;2017
VEB;47;0;β-lactamases;2017
umuC/D;47;2;features;2017
Plasmid-segregation;47;2;features;2017
Toxin-antitoxin;47;2;features;2017
psiA/B;47;2;features;2017
Transposon;47;2;features;2017
Mercuric Res.;47;2;features;2017
Copper Res.;47;0;features;2017
Arsenic Res.;47;0;features;2017
IncA/C;47;0;inc-group;2017
IncA/C2;47;0;inc-group;2017
IncFIA;47;0;inc-group;2017
IncFIB;47;0;inc-group;2017
IncFIC;47;0;inc-group;2017
IncFII;47;0;inc-group;2017
IncHI1A;47;0;inc-group;2017
IncHI1B;47;0;inc-group;2017
IncHI2;47;0;inc-group;2017
IncL/M;47;0;inc-group;2017
IncN;47;0;inc-group;2017
IncN2;47;0;inc-group;2017
IncN3;47;0;inc-group;2017
IncP;47;0;inc-group;2017
IncQ1;47;0;inc-group;2017
IncU;47;0;inc-group;2017
IncX3;47;0;inc-group;2017
IncY;47;0;inc-group;2017
Acinetobacter;47;0;organism;2017
Aeromonas;47;0;organism;2017
Citrobacter;47;0;organism;2017
Enterobacter;47;0;organism;2017
Escherichia;47;0;organism;2017
Klebsiella;47;4;organism;2017
Leclercia;47;0;organism;2017
Morganella;47;0;organism;2017
Pantoea;47;0;organism;2017
Proteus;47;0;organism;2017
Pseudomonas;47;0;organism;2017
Raoultella;47;0;organism;2017
Salmonella;47;0;organism;2017
Serratia;47;0;organism;2017
CMY;141;0;β-lactamases;2017
CTX-M;141;0;β-lactamases;2017
DHA;141;0;β-lactamases;2017
FOX;141;0;β-lactamases;2017
GES;141;0;β-lactamases;2017
IMP;141;0;β-lactamases;2017
LAP;141;0;β-lactamases;2017
OXA;141;0;β-lactamases;2017
PSE;141;0;β-lactamases;2017
SHV;141;0;β-lactamases;2017
TEM;141;1;β-lactamases;2017
VEB;141;0;β-lactamases;2017
umuC/D;141;0;features;2017
Plasmid-segregation;141;0;features;2017
Toxin-antitoxin;141;0;features;2017
psiA/B;141;0;features;2017
Transposon;141;2;features;2017
Mercuric Res.;141;0;features;2017
Copper Res.;141;0;features;2017
Arsenic Res.;141;0;features;2017
IncA/C;141;0;inc-group;2017
IncA/C2;141;0;inc-group;2017
IncFIA;141;0;inc-group;2017
IncFIB;141;0;inc-group;2017
IncFIC;141;0;inc-group;2017
IncFII;141;0;inc-group;2017
IncHI1A;141;0;inc-group;2017
IncHI1B;141;0;inc-group;2017
IncHI2;141;0;inc-group;2017
IncL/M;141;0;inc-group;2017
IncN;141;0;inc-group;2017
IncN2;141;0;inc-group;2017
IncN3;141;0;inc-group;2017
IncP;141;0;inc-group;2017
IncQ1;141;0;inc-group;2017
IncU;141;0;inc-group;2017
IncX3;141;0;inc-group;2017
IncY;141;0;inc-group;2017
Acinetobacter;141;0;organism;2017
Aeromonas;141;0;organism;2017
Citrobacter;141;0;organism;2017
Enterobacter;141;0;organism;2017
Escherichia;141;4;organism;2017
Klebsiella;141;4;organism;2017
Leclercia;141;0;organism;2017
Morganella;141;0;organism;2017
Pantoea;141;0;organism;2017
Proteus;141;0;organism;2017
Pseudomonas;141;0;organism;2017
Raoultella;141;0;organism;2017
Salmonella;141;0;organism;2017
Serratia;141;0;organism;2017
CMY;103;0;β-lactamases;2017
CTX-M;103;0;β-lactamases;2017
DHA;103;0;β-lactamases;2017
FOX;103;0;β-lactamases;2017
GES;103;0;β-lactamases;2017
IMP;103;0;β-lactamases;2017
LAP;103;0;β-lactamases;2017
OXA;103;1;β-lactamases;2017
PSE;103;0;β-lactamases;2017
SHV;103;0;β-lactamases;2017
TEM;103;0;β-lactamases;2017
VEB;103;0;β-lactamases;2017
umuC/D;103;2;features;2017
Plasmid-segregation;103;2;features;2017
Toxin-antitoxin;103;2;features;2017
psiA/B;103;0;features;2017
Transposon;103;2;features;2017
Mercuric Res.;103;0;features;2017
Copper Res.;103;0;features;2017
Arsenic Res.;103;0;features;2017
IncA/C;103;0;inc-group;2017
IncA/C2;103;0;inc-group;2017
IncFIA;103;0;inc-group;2017
IncFIB;103;0;inc-group;2017
IncFIC;103;0;inc-group;2017
IncFII;103;0;inc-group;2017
IncHI1A;103;0;inc-group;2017
IncHI1B;103;0;inc-group;2017
IncHI2;103;0;inc-group;2017
IncL/M;103;0;inc-group;2017
IncN;103;0;inc-group;2017
IncN2;103;0;inc-group;2017
IncN3;103;0;inc-group;2017
IncP;103;0;inc-group;2017
IncQ1;103;0;inc-group;2017
IncU;103;0;inc-group;2017
IncX3;103;0;inc-group;2017
IncY;103;0;inc-group;2017
Acinetobacter;103;0;organism;2017
Aeromonas;103;0;organism;2017
Citrobacter;103;4;organism;2017
Enterobacter;103;0;organism;2017
Escherichia;103;4;organism;2017
Klebsiella;103;4;organism;2017
Leclercia;103;0;organism;2017
Morganella;103;0;organism;2017
Pantoea;103;0;organism;2017
Proteus;103;0;organism;2017
Pseudomonas;103;0;organism;2017
Raoultella;103;0;organism;2017
Salmonella;103;0;organism;2017
Serratia;103;0;organism;2017
CMY;114;0;β-lactamases;2017
CTX-M;114;1;β-lactamases;2017
DHA;114;0;β-lactamases;2017
FOX;114;0;β-lactamases;2017
GES;114;0;β-lactamases;2017
IMP;114;0;β-lactamases;2017
LAP;114;0;β-lactamases;2017
OXA;114;0;β-lactamases;2017
PSE;114;0;β-lactamases;2017
SHV;114;0;β-lactamases;2017
TEM;114;0;β-lactamases;2017
VEB;114;0;β-lactamases;2017
umuC/D;114;2;features;2017
Plasmid-segregation;114;0;features;2017
Toxin-antitoxin;114;0;features;2017
psiA/B;114;0;features;2017
Transposon;114;2;features;2017
Mercuric Res.;114;2;features;2017
Copper Res.;114;0;features;2017
Arsenic Res.;114;0;features;2017
IncA/C;114;0;inc-group;2017
IncA/C2;114;0;inc-group;2017
IncFIA;114;0;inc-group;2017
IncFIB;114;0;inc-group;2017
IncFIC;114;0;inc-group;2017
IncFII;114;0;inc-group;2017
IncHI1A;114;0;inc-group;2017
IncHI1B;114;0;inc-group;2017
IncHI2;114;0;inc-group;2017
IncL/M;114;0;inc-group;2017
IncN;114;0;inc-group;2017
IncN2;114;0;inc-group;2017
IncN3;114;0;inc-group;2017
IncP;114;0;inc-group;2017
IncQ1;114;0;inc-group;2017
IncU;114;0;inc-group;2017
IncX3;114;0;inc-group;2017
IncY;114;0;inc-group;2017
Acinetobacter;114;0;organism;2017
Aeromonas;114;0;organism;2017
Citrobacter;114;0;organism;2017
Enterobacter;114;0;organism;2017
Escherichia;114;0;organism;2017
Klebsiella;114;0;organism;2017
Leclercia;114;0;organism;2017
Morganella;114;0;organism;2017
Pantoea;114;0;organism;2017
Proteus;114;0;organism;2017
Pseudomonas;114;0;organism;2017
Raoultella;114;4;organism;2017
Salmonella;114;0;organism;2017
Serratia;114;0;organism;2017
CMY;74;0;β-lactamases;2017
CTX-M;74;1;β-lactamases;2017
DHA;74;0;β-lactamases;2017
FOX;74;0;β-lactamases;2017
GES;74;0;β-lactamases;2017
IMP;74;0;β-lactamases;2017
LAP;74;0;β-lactamases;2017
OXA;74;0;β-lactamases;2017
PSE;74;0;β-lactamases;2017
SHV;74;0;β-lactamases;2017
TEM;74;1;β-lactamases;2017
VEB;74;0;β-lactamases;2017
umuC/D;74;2;features;2017
Plasmid-segregation;74;2;features;2017
Toxin-antitoxin;74;2;features;2017
psiA/B;74;2;features;2017
Transposon;74;2;features;2017
Mercuric Res.;74;2;features;2017
Copper Res.;74;0;features;2017
Arsenic Res.;74;0;features;2017
IncA/C;74;0;inc-group;2017
IncA/C2;74;0;inc-group;2017
IncFIA;74;0;inc-group;2017
IncFIB;74;0;inc-group;2017
IncFIC;74;0;inc-group;2017
IncFII;74;0;inc-group;2017
IncHI1A;74;0;inc-group;2017
IncHI1B;74;0;inc-group;2017
IncHI2;74;0;inc-group;2017
IncL/M;74;0;inc-group;2017
IncN;74;0;inc-group;2017
IncN2;74;0;inc-group;2017
IncN3;74;0;inc-group;2017
IncP;74;0;inc-group;2017
IncQ1;74;0;inc-group;2017
IncU;74;0;inc-group;2017
IncX3;74;0;inc-group;2017
IncY;74;0;inc-group;2017
Acinetobacter;74;0;organism;2017
Aeromonas;74;0;organism;2017
Citrobacter;74;0;organism;2017
Enterobacter;74;0;organism;2017
Escherichia;74;0;organism;2017
Klebsiella;74;4;organism;2017
Leclercia;74;0;organism;2017
Morganella;74;0;organism;2017
Pantoea;74;0;organism;2017
Proteus;74;0;organism;2017
Pseudomonas;74;0;organism;2017
Raoultella;74;0;organism;2017
Salmonella;74;0;organism;2017
Serratia;74;0;organism;2017
CMY;125;0;β-lactamases;2017
CTX-M;125;0;β-lactamases;2017
DHA;125;0;β-lactamases;2017
FOX;125;0;β-lactamases;2017
GES;125;0;β-lactamases;2017
IMP;125;0;β-lactamases;2017
LAP;125;1;β-lactamases;2017
OXA;125;0;β-lactamases;2017
PSE;125;0;β-lactamases;2017
SHV;125;0;β-lactamases;2017
TEM;125;0;β-lactamases;2017
VEB;125;0;β-lactamases;2017
umuC/D;125;2;features;2017
Plasmid-segregation;125;2;features;2017
Toxin-antitoxin;125;2;features;2017
psiA/B;125;0;features;2017
Transposon;125;2;features;2017
Mercuric Res.;125;2;features;2017
Copper Res.;125;0;features;2017
Arsenic Res.;125;0;features;2017
IncA/C;125;0;inc-group;2017
IncA/C2;125;0;inc-group;2017
IncFIA;125;0;inc-group;2017
IncFIB;125;0;inc-group;2017
IncFIC;125;0;inc-group;2017
IncFII;125;0;inc-group;2017
IncHI1A;125;0;inc-group;2017
IncHI1B;125;0;inc-group;2017
IncHI2;125;0;inc-group;2017
IncL/M;125;0;inc-group;2017
IncN;125;0;inc-group;2017
IncN2;125;0;inc-group;2017
IncN3;125;0;inc-group;2017
IncP;125;0;inc-group;2017
IncQ1;125;0;inc-group;2017
IncU;125;0;inc-group;2017
IncX3;125;0;inc-group;2017
IncY;125;0;inc-group;2017
Acinetobacter;125;0;organism;2017
Aeromonas;125;0;organism;2017
Citrobacter;125;0;organism;2017
Enterobacter;125;0;organism;2017
Escherichia;125;0;organism;2017
Klebsiella;125;4;organism;2017
Leclercia;125;0;organism;2017
Morganella;125;0;organism;2017
Pantoea;125;0;organism;2017
Proteus;125;0;organism;2017
Pseudomonas;125;0;organism;2017
Raoultella;125;0;organism;2017
Salmonella;125;0;organism;2017
Serratia;125;0;organism;2017
CMY;87;0;β-lactamases;2018
CTX-M;87;0;β-lactamases;2018
DHA;87;0;β-lactamases;2018
FOX;87;0;β-lactamases;2018
GES;87;0;β-lactamases;2018
IMP;87;0;β-lactamases;2018
LAP;87;0;β-lactamases;2018
OXA;87;0;β-lactamases;2018
PSE;87;0;β-lactamases;2018
SHV;87;0;β-lactamases;2018
TEM;87;1;β-lactamases;2018
VEB;87;0;β-lactamases;2018
umuC/D;87;2;features;2018
Plasmid-segregation;87;2;features;2018
Toxin-antitoxin;87;2;features;2018
psiA/B;87;2;features;2018
Transposon;87;2;features;2018
Mercuric Res.;87;2;features;2018
Copper Res.;87;0;features;2018
Arsenic Res.;87;0;features;2018
IncA/C;87;0;inc-group;2018
IncA/C2;87;0;inc-group;2018
IncFIA;87;0;inc-group;2018
IncFIB;87;0;inc-group;2018
IncFIC;87;0;inc-group;2018
IncFII;87;0;inc-group;2018
IncHI1A;87;0;inc-group;2018
IncHI1B;87;0;inc-group;2018
IncHI2;87;0;inc-group;2018
IncL/M;87;0;inc-group;2018
IncN;87;0;inc-group;2018
IncN2;87;0;inc-group;2018
IncN3;87;0;inc-group;2018
IncP;87;0;inc-group;2018
IncQ1;87;0;inc-group;2018
IncU;87;0;inc-group;2018
IncX3;87;0;inc-group;2018
IncY;87;0;inc-group;2018
Acinetobacter;87;0;organism;2018
Aeromonas;87;0;organism;2018
Citrobacter;87;0;organism;2018
Enterobacter;87;0;organism;2018
Escherichia;87;0;organism;2018
Klebsiella;87;4;organism;2018
Leclercia;87;0;organism;2018
Morganella;87;0;organism;2018
Pantoea;87;0;organism;2018
Proteus;87;0;organism;2018
Pseudomonas;87;0;organism;2018
Raoultella;87;0;organism;2018
Salmonella;87;0;organism;2018
Serratia;87;0;organism;2018
CMY;145;0;β-lactamases;2017
CTX-M;145;0;β-lactamases;2017
DHA;145;0;β-lactamases;2017
FOX;145;0;β-lactamases;2017
GES;145;0;β-lactamases;2017
IMP;145;0;β-lactamases;2017
LAP;145;0;β-lactamases;2017
OXA;145;1;β-lactamases;2017
PSE;145;0;β-lactamases;2017
SHV;145;0;β-lactamases;2017
TEM;145;0;β-lactamases;2017
VEB;145;0;β-lactamases;2017
umuC/D;145;0;features;2017
Plasmid-segregation;145;0;features;2017
Toxin-antitoxin;145;0;features;2017
psiA/B;145;0;features;2017
Transposon;145;0;features;2017
Mercuric Res.;145;0;features;2017
Copper Res.;145;0;features;2017
Arsenic Res.;145;0;features;2017
IncA/C;145;0;inc-group;2017
IncA/C2;145;0;inc-group;2017
IncFIA;145;0;inc-group;2017
IncFIB;145;0;inc-group;2017
IncFIC;145;0;inc-group;2017
IncFII;145;0;inc-group;2017
IncHI1A;145;0;inc-group;2017
IncHI1B;145;0;inc-group;2017
IncHI2;145;0;inc-group;2017
IncL/M;145;0;inc-group;2017
IncN;145;0;inc-group;2017
IncN2;145;0;inc-group;2017
IncN3;145;0;inc-group;2017
IncP;145;3;inc-group;2017
IncQ1;145;0;inc-group;2017
IncU;145;0;inc-group;2017
IncX3;145;0;inc-group;2017
IncY;145;0;inc-group;2017
Acinetobacter;145;0;organism;2017
Aeromonas;145;0;organism;2017
Citrobacter;145;4;organism;2017
Enterobacter;145;0;organism;2017
Escherichia;145;0;organism;2017
Klebsiella;145;0;organism;2017
Leclercia;145;0;organism;2017
Morganella;145;4;organism;2017
Pantoea;145;0;organism;2017
Proteus;145;0;organism;2017
Pseudomonas;145;0;organism;2017
Raoultella;145;0;organism;2017
Salmonella;145;0;organism;2017
Serratia;145;0;organism;2017
CMY;78;0;β-lactamases;2017
CTX-M;78;0;β-lactamases;2017
DHA;78;0;β-lactamases;2017
FOX;78;0;β-lactamases;2017
GES;78;0;β-lactamases;2017
IMP;78;0;β-lactamases;2017
LAP;78;0;β-lactamases;2017
OXA;78;1;β-lactamases;2017
PSE;78;0;β-lactamases;2017
SHV;78;0;β-lactamases;2017
TEM;78;1;β-lactamases;2017
VEB;78;0;β-lactamases;2017
umuC/D;78;2;features;2017
Plasmid-segregation;78;2;features;2017
Toxin-antitoxin;78;0;features;2017
psiA/B;78;2;features;2017
Transposon;78;0;features;2017
Mercuric Res.;78;2;features;2017
Copper Res.;78;0;features;2017
Arsenic Res.;78;0;features;2017
