gene;sample;mutated;label
IncHI2;95;0;inc-group
IncI1;95;0;inc-group
IncI2;95;0;inc-group
IncL/M;95;0;inc-group
IncN;95;3;inc-group
IncN2;95;0;inc-group
IncN3;95;0;inc-group
IncP;95;0;inc-group
IncQ1;95;0;inc-group
IncQ2;95;0;inc-group
IncR;95;0;inc-group
IncU;95;0;inc-group
IncX3;95;0;inc-group
IncY;95;0;inc-group
Acinetobacter;95;0;organism
Aeromonas;95;0;organism
Citrobacter;95;0;organism
Enterobacter;95;0;organism
Escherichia;95;4;organism
Klebsiella;95;0;organism
Leclercia;95;0;organism
Morganella;95;0;organism
Pantoea;95;0;organism
Proteus;95;0;organism
Pseudomonas;95;0;organism
Raoultella;95;0;organism
Salmonella;95;0;organism
Serratia;95;0;organism
blaCMY;137;0;beta-lactamase
blaCTX-M;137;0;beta-lactamase
blaDHA;137;0;beta-lactamase
blaFOX;137;0;beta-lactamase
blaGES;137;0;beta-lactamase
blaIMP;137;0;beta-lactamase
blaLAP;137;0;beta-lactamase
blaOXA;137;0;beta-lactamase
blaPSE;137;0;beta-lactamase
blaSHV;137;0;beta-lactamase
blaTEM;137;0;beta-lactamase
blaVEB;137;0;beta-lactamase
parA/B/M;137;0;plasmid-stability
stbA/B/C;137;0;plasmid-stability
vagC/D;137;0;plasmid-stability
psiA/B;137;0;plasmid-stability
IncA/C;137;0;inc-group
IncA/C2;137;0;inc-group
IncFIA;137;0;inc-group
IncFIB;137;0;inc-group
IncFIC;137;0;inc-group
IncFII;137;0;inc-group
IncHI1A;137;0;inc-group
IncHI1B;137;0;inc-group
IncHI2;137;0;inc-group
IncI1;137;0;inc-group
IncI2;137;0;inc-group
IncL/M;137;0;inc-group
IncN;137;0;inc-group
IncN2;137;0;inc-group
IncN3;137;0;inc-group
IncP;137;0;inc-group
IncQ1;137;0;inc-group
IncQ2;137;0;inc-group
IncR;137;0;inc-group
IncU;137;3;inc-group
IncX3;137;3;inc-group
IncY;137;0;inc-group
Acinetobacter;137;0;organism
Aeromonas;137;0;organism
Citrobacter;137;0;organism
Enterobacter;137;0;organism
Escherichia;137;0;organism
Klebsiella;137;4;organism
Leclercia;137;0;organism
Morganella;137;0;organism
Pantoea;137;0;organism
Proteus;137;0;organism
Pseudomonas;137;0;organism
Raoultella;137;0;organism
Salmonella;137;0;organism
Serratia;137;0;organism
blaCMY;37;0;beta-lactamase
blaCTX-M;37;0;beta-lactamase
blaDHA;37;0;beta-lactamase
blaFOX;37;0;beta-lactamase
blaGES;37;0;beta-lactamase
blaIMP;37;0;beta-lactamase
blaLAP;37;0;beta-lactamase
blaOXA;37;0;beta-lactamase
blaPSE;37;0;beta-lactamase
blaSHV;37;0;beta-lactamase
blaTEM;37;1;beta-lactamase
blaVEB;37;0;beta-lactamase
parA/B/M;37;0;plasmid-stability
stbA/B/C;37;0;plasmid-stability
vagC/D;37;0;plasmid-stability
psiA/B;37;0;plasmid-stability
IncA/C;37;0;inc-group
IncA/C2;37;0;inc-group
IncFIA;37;0;inc-group
IncFIB;37;0;inc-group
IncFIC;37;0;inc-group
IncFII;37;0;inc-group
IncHI1A;37;0;inc-group
IncHI1B;37;0;inc-group
IncHI2;37;0;inc-group
IncI1;37;0;inc-group
IncI2;37;0;inc-group
IncL/M;37;0;inc-group
IncN;37;0;inc-group
IncN2;37;0;inc-group
IncN3;37;0;inc-group
IncP;37;0;inc-group
IncQ1;37;0;inc-group
IncQ2;37;0;inc-group
IncR;37;0;inc-group
IncU;37;0;inc-group
IncX3;37;0;inc-group
IncY;37;0;inc-group
Acinetobacter;37;0;organism
Aeromonas;37;0;organism
Citrobacter;37;0;organism
Enterobacter;37;0;organism
Escherichia;37;0;organism
Klebsiella;37;4;organism
Leclercia;37;0;organism
Morganella;37;0;organism
Pantoea;37;0;organism
Proteus;37;0;organism
Pseudomonas;37;0;organism
Raoultella;37;0;organism
Salmonella;37;0;organism
Serratia;37;0;organism
blaCMY;71;0;beta-lactamase
blaCTX-M;71;0;beta-lactamase
blaDHA;71;0;beta-lactamase
blaFOX;71;0;beta-lactamase
blaGES;71;0;beta-lactamase
blaIMP;71;0;beta-lactamase
blaLAP;71;0;beta-lactamase
blaOXA;71;0;beta-lactamase
blaPSE;71;0;beta-lactamase
blaSHV;71;0;beta-lactamase
blaTEM;71;0;beta-lactamase
blaVEB;71;0;beta-lactamase
parA/B/M;71;0;plasmid-stability
stbA/B/C;71;0;plasmid-stability
vagC/D;71;0;plasmid-stability
psiA/B;71;0;plasmid-stability
IncA/C;71;0;inc-group
IncA/C2;71;0;inc-group
IncFIA;71;0;inc-group
IncFIB;71;0;inc-group
IncFIC;71;0;inc-group
IncFII;71;0;inc-group
IncHI1A;71;0;inc-group
IncHI1B;71;0;inc-group
IncHI2;71;0;inc-group
IncI1;71;0;inc-group
IncI2;71;0;inc-group
IncL/M;71;0;inc-group
IncN;71;0;inc-group
IncN2;71;0;inc-group
IncN3;71;0;inc-group
IncP;71;0;inc-group
IncQ1;71;0;inc-group
IncQ2;71;0;inc-group
IncR;71;0;inc-group
IncU;71;0;inc-group
IncX3;71;0;inc-group
IncY;71;0;inc-group
Acinetobacter;71;0;organism
Aeromonas;71;0;organism
Citrobacter;71;0;organism
Enterobacter;71;0;organism
Escherichia;71;4;organism
Klebsiella;71;4;organism
Leclercia;71;0;organism
Morganella;71;0;organism
Pantoea;71;0;organism
Proteus;71;0;organism
Pseudomonas;71;0;organism
Raoultella;71;0;organism
Salmonella;71;0;organism
Serratia;71;0;organism
blaCMY;138;0;beta-lactamase
blaCTX-M;138;0;beta-lactamase
blaDHA;138;0;beta-lactamase
blaFOX;138;0;beta-lactamase
blaGES;138;0;beta-lactamase
blaIMP;138;0;beta-lactamase
blaLAP;138;0;beta-lactamase
blaOXA;138;0;beta-lactamase
blaPSE;138;0;beta-lactamase
blaSHV;138;0;beta-lactamase
blaTEM;138;1;beta-lactamase
blaVEB;138;0;beta-lactamase
parA/B/M;138;2;plasmid-stability
stbA/B/C;138;0;plasmid-stability
vagC/D;138;0;plasmid-stability
psiA/B;138;0;plasmid-stability
IncA/C;138;0;inc-group
IncA/C2;138;0;inc-group
IncFIA;138;0;inc-group
IncFIB;138;0;inc-group
IncFIC;138;0;inc-group
IncFII;138;0;inc-group
IncHI1A;138;0;inc-group
IncHI1B;138;0;inc-group
IncHI2;138;0;inc-group
IncI1;138;0;inc-group
IncI2;138;0;inc-group
IncL/M;138;0;inc-group
IncN;138;0;inc-group
IncN2;138;0;inc-group
IncN3;138;0;inc-group
IncP;138;0;inc-group
IncQ1;138;0;inc-group
IncQ2;138;0;inc-group
IncR;138;0;inc-group
IncU;138;0;inc-group
IncX3;138;0;inc-group
IncY;138;0;inc-group
Acinetobacter;138;0;organism
Aeromonas;138;0;organism
Citrobacter;138;0;organism
Enterobacter;138;4;organism
Escherichia;138;0;organism
Klebsiella;138;4;organism
Leclercia;138;0;organism
Morganella;138;4;organism
Pantoea;138;0;organism
Proteus;138;4;organism
Pseudomonas;138;0;organism
Raoultella;138;0;organism
Salmonella;138;0;organism
Serratia;138;4;organism
blaCMY;35;0;beta-lactamase
blaCTX-M;35;1;beta-lactamase
blaDHA;35;0;beta-lactamase
blaFOX;35;0;beta-lactamase
blaGES;35;0;beta-lactamase
blaIMP;35;0;beta-lactamase
blaLAP;35;0;beta-lactamase
blaOXA;35;0;beta-lactamase
blaPSE;35;0;beta-lactamase
blaSHV;35;0;beta-lactamase
blaTEM;35;1;beta-lactamase
blaVEB;35;0;beta-lactamase
parA/B/M;35;2;plasmid-stability
stbA/B/C;35;2;plasmid-stability
vagC/D;35;2;plasmid-stability
psiA/B;35;2;plasmid-stability
IncA/C;35;0;inc-group
IncA/C2;35;0;inc-group
IncFIA;35;0;inc-group
IncFIB;35;0;inc-group
IncFIC;35;0;inc-group
IncFII;35;0;inc-group
IncHI1A;35;0;inc-group
IncHI1B;35;0;inc-group
IncHI2;35;0;inc-group
IncI1;35;0;inc-group
IncI2;35;0;inc-group
IncL/M;35;0;inc-group
IncN;35;0;inc-group
IncN2;35;0;inc-group
IncN3;35;0;inc-group
IncP;35;0;inc-group
IncQ1;35;0;inc-group
IncQ2;35;0;inc-group
IncR;35;0;inc-group
IncU;35;0;inc-group
IncX3;35;0;inc-group
IncY;35;0;inc-group
Acinetobacter;35;0;organism
Aeromonas;35;0;organism
Citrobacter;35;0;organism
Enterobacter;35;0;organism
Escherichia;35;0;organism
Klebsiella;35;4;organism
Leclercia;35;0;organism
Morganella;35;0;organism
Pantoea;35;0;organism
Proteus;35;0;organism
Pseudomonas;35;0;organism
Raoultella;35;0;organism
Salmonella;35;0;organism
Serratia;35;0;organism
blaCMY;43;0;beta-lactamase
blaCTX-M;43;1;beta-lactamase
blaDHA;43;0;beta-lactamase
blaFOX;43;0;beta-lactamase
blaGES;43;0;beta-lactamase
blaIMP;43;0;beta-lactamase
blaLAP;43;0;beta-lactamase
blaOXA;43;0;beta-lactamase
blaPSE;43;0;beta-lactamase
blaSHV;43;1;beta-lactamase
blaTEM;43;1;beta-lactamase
blaVEB;43;0;beta-lactamase
parA/B/M;43;2;plasmid-stability
stbA/B/C;43;2;plasmid-stability
vagC/D;43;2;plasmid-stability
psiA/B;43;2;plasmid-stability
IncA/C;43;0;inc-group
IncA/C2;43;0;inc-group
IncFIA;43;0;inc-group
IncFIB;43;0;inc-group
IncFIC;43;0;inc-group
IncFII;43;0;inc-group
IncHI1A;43;0;inc-group
IncHI1B;43;0;inc-group
IncHI2;43;0;inc-group
IncI1;43;0;inc-group
IncI2;43;0;inc-group
IncL/M;43;0;inc-group
IncN;43;0;inc-group
IncN2;43;0;inc-group
IncN3;43;0;inc-group
IncP;43;0;inc-group
IncQ1;43;0;inc-group
IncQ2;43;0;inc-group
IncR;43;0;inc-group
IncU;43;0;inc-group
IncX3;43;0;inc-group
IncY;43;0;inc-group
Acinetobacter;43;0;organism
Aeromonas;43;0;organism
Citrobacter;43;0;organism
Enterobacter;43;0;organism
Escherichia;43;0;organism
Klebsiella;43;4;organism
Leclercia;43;0;organism
Morganella;43;0;organism
Pantoea;43;0;organism
Proteus;43;0;organism
Pseudomonas;43;0;organism
Raoultella;43;0;organism
Salmonella;43;0;organism
Serratia;43;0;organism
blaCMY;47;0;beta-lactamase
blaCTX-M;47;1;beta-lactamase
blaDHA;47;0;beta-lactamase
blaFOX;47;0;beta-lactamase
blaGES;47;0;beta-lactamase
blaIMP;47;0;beta-lactamase
blaLAP;47;0;beta-lactamase
blaOXA;47;0;beta-lactamase
blaPSE;47;0;beta-lactamase
blaSHV;47;1;beta-lactamase
blaTEM;47;1;beta-lactamase
blaVEB;47;0;beta-lactamase
parA/B/M;47;2;plasmid-stability
stbA/B/C;47;2;plasmid-stability
vagC/D;47;2;plasmid-stability
psiA/B;47;2;plasmid-stability
IncA/C;47;0;inc-group
IncA/C2;47;0;inc-group
IncFIA;47;0;inc-group
IncFIB;47;0;inc-group
IncFIC;47;0;inc-group
IncFII;47;0;inc-group
IncHI1A;47;0;inc-group
IncHI1B;47;0;inc-group
IncHI2;47;0;inc-group
IncI1;47;0;inc-group
IncI2;47;0;inc-group
IncL/M;47;0;inc-group
IncN;47;0;inc-group
IncN2;47;0;inc-group
IncN3;47;0;inc-group
IncP;47;0;inc-group
IncQ1;47;0;inc-group
IncQ2;47;0;inc-group
IncR;47;0;inc-group
IncU;47;0;inc-group
IncX3;47;0;inc-group
IncY;47;0;inc-group
Acinetobacter;47;0;organism
Aeromonas;47;0;organism
Citrobacter;47;0;organism
Enterobacter;47;0;organism
Escherichia;47;0;organism
Klebsiella;47;4;organism
Leclercia;47;0;organism
Morganella;47;0;organism
Pantoea;47;0;organism
Proteus;47;0;organism
Pseudomonas;47;0;organism
Raoultella;47;0;organism
Salmonella;47;0;organism
Serratia;47;0;organism
blaCMY;141;0;beta-lactamase
blaCTX-M;141;0;beta-lactamase
blaDHA;141;0;beta-lactamase
blaFOX;141;0;beta-lactamase
blaGES;141;0;beta-lactamase
blaIMP;141;0;beta-lactamase
blaLAP;141;0;beta-lactamase
blaOXA;141;0;beta-lactamase
blaPSE;141;0;beta-lactamase
blaSHV;141;0;beta-lactamase
blaTEM;141;1;beta-lactamase
blaVEB;141;0;beta-lactamase
parA/B/M;141;2;plasmid-stability
stbA/B/C;141;0;plasmid-stability
vagC/D;141;0;plasmid-stability
psiA/B;141;0;plasmid-stability
IncA/C;141;0;inc-group
IncA/C2;141;0;inc-group
IncFIA;141;0;inc-group
IncFIB;141;0;inc-group
IncFIC;141;0;inc-group
IncFII;141;0;inc-group
IncHI1A;141;0;inc-group
IncHI1B;141;0;inc-group
IncHI2;141;0;inc-group
IncI1;141;0;inc-group
IncI2;141;0;inc-group
IncL/M;141;0;inc-group
IncN;141;0;inc-group
IncN2;141;0;inc-group
IncN3;141;0;inc-group
IncP;141;0;inc-group
IncQ1;141;0;inc-group
IncQ2;141;0;inc-group
IncR;141;0;inc-group
IncU;141;0;inc-group
IncX3;141;0;inc-group
IncY;141;0;inc-group
Acinetobacter;141;0;organism
Aeromonas;141;0;organism
Citrobacter;141;0;organism
Enterobacter;141;0;organism
Escherichia;141;4;organism
Klebsiella;141;4;organism
Leclercia;141;0;organism
Morganella;141;0;organism
Pantoea;141;0;organism
Proteus;141;0;organism
Pseudomonas;141;0;organism
Raoultella;141;0;organism
Salmonella;141;0;organism
Serratia;141;0;organism
blaCMY;103;0;beta-lactamase
blaCTX-M;103;0;beta-lactamase
blaDHA;103;0;beta-lactamase
blaFOX;103;0;beta-lactamase
blaGES;103;0;beta-lactamase
blaIMP;103;0;beta-lactamase
blaLAP;103;0;beta-lactamase
blaOXA;103;1;beta-lactamase
blaPSE;103;0;beta-lactamase
blaSHV;103;0;beta-lactamase
blaTEM;103;0;beta-lactamase
blaVEB;103;0;beta-lactamase
parA/B/M;103;0;plasmid-stability
stbA/B/C;103;0;plasmid-stability
vagC/D;103;0;plasmid-stability
psiA/B;103;0;plasmid-stability
IncA/C;103;0;inc-group
IncA/C2;103;0;inc-group
IncFIA;103;0;inc-group
IncFIB;103;0;inc-group
IncFIC;103;0;inc-group
IncFII;103;0;inc-group
IncHI1A;103;0;inc-group
IncHI1B;103;0;inc-group
IncHI2;103;0;inc-group
IncI1;103;0;inc-group
IncI2;103;0;inc-group
IncL/M;103;0;inc-group
IncN;103;0;inc-group
IncN2;103;0;inc-group
IncN3;103;0;inc-group
IncP;103;0;inc-group
IncQ1;103;0;inc-group
IncQ2;103;0;inc-group
IncR;103;0;inc-group
IncU;103;0;inc-group
IncX3;103;0;inc-group
IncY;103;0;inc-group
Acinetobacter;103;0;organism
Aeromonas;103;0;organism
Citrobacter;103;4;organism
Enterobacter;103;0;organism
Escherichia;103;4;organism
Klebsiella;103;4;organism
Leclercia;103;0;organism
Morganella;103;0;organism
Pantoea;103;0;organism
Proteus;103;0;organism
Pseudomonas;103;0;organism
Raoultella;103;0;organism
Salmonella;103;0;organism
Serratia;103;0;organism
blaCMY;114;0;beta-lactamase
blaCTX-M;114;1;beta-lactamase
blaDHA;114;0;beta-lactamase
blaFOX;114;0;beta-lactamase
blaGES;114;0;beta-lactamase
blaIMP;114;0;beta-lactamase
blaLAP;114;0;beta-lactamase
blaOXA;114;0;beta-lactamase
blaPSE;114;0;beta-lactamase
blaSHV;114;0;beta-lactamase
blaTEM;114;0;beta-lactamase
blaVEB;114;0;beta-lactamase
parA/B/M;114;0;plasmid-stability
stbA/B/C;114;0;plasmid-stability
vagC/D;114;0;plasmid-stability
psiA/B;114;0;plasmid-stability
IncA/C;114;0;inc-group
IncA/C2;114;0;inc-group
IncFIA;114;0;inc-group
IncFIB;114;0;inc-group
IncFIC;114;0;inc-group
IncFII;114;0;inc-group
IncHI1A;114;0;inc-group
IncHI1B;114;0;inc-group
IncHI2;114;0;inc-group
IncI1;114;0;inc-group
IncI2;114;0;inc-group
IncL/M;114;0;inc-group
IncN;114;0;inc-group
IncN2;114;0;inc-group
IncN3;114;0;inc-group
IncP;114;0;inc-group
IncQ1;114;0;inc-group
IncQ2;114;0;inc-group
IncR;114;0;inc-group
IncU;114;0;inc-group
IncX3;114;0;inc-group
IncY;114;0;inc-group
Acinetobacter;114;0;organism
Aeromonas;114;0;organism
Citrobacter;114;0;organism
Enterobacter;114;0;organism
Escherichia;114;0;organism
Klebsiella;114;0;organism
Leclercia;114;0;organism
Morganella;114;0;organism
Pantoea;114;0;organism
Proteus;114;0;organism
Pseudomonas;114;0;organism
Raoultella;114;4;organism
Salmonella;114;0;organism
Serratia;114;0;organism
blaCMY;74;0;beta-lactamase
blaCTX-M;74;1;beta-lactamase
blaDHA;74;0;beta-lactamase
blaFOX;74;0;beta-lactamase
blaGES;74;0;beta-lactamase
blaIMP;74;0;beta-lactamase
blaLAP;74;0;beta-lactamase
blaOXA;74;0;beta-lactamase
blaPSE;74;0;beta-lactamase
blaSHV;74;0;beta-lactamase
blaTEM;74;1;beta-lactamase
blaVEB;74;0;beta-lactamase
parA/B/M;74;0;plasmid-stability
stbA/B/C;74;0;plasmid-stability
vagC/D;74;0;plasmid-stability
psiA/B;74;0;plasmid-stability
IncA/C;74;0;inc-group
IncA/C2;74;0;inc-group
IncFIA;74;0;inc-group
IncFIB;74;0;inc-group
IncFIC;74;0;inc-group
IncFII;74;0;inc-group
IncHI1A;74;0;inc-group
IncHI1B;74;0;inc-group
IncHI2;74;0;inc-group
IncI1;74;0;inc-group
IncI2;74;0;inc-group
IncL/M;74;0;inc-group
IncN;74;0;inc-group
IncN2;74;0;inc-group
IncN3;74;0;inc-group
IncP;74;0;inc-group
IncQ1;74;0;inc-group
IncQ2;74;0;inc-group
IncR;74;0;inc-group
IncU;74;0;inc-group
IncX3;74;0;inc-group
IncY;74;0;inc-group
Acinetobacter;74;0;organism
Aeromonas;74;0;organism
Citrobacter;74;0;organism
Enterobacter;74;0;organism
Escherichia;74;0;organism
Klebsiella;74;4;organism
Leclercia;74;0;organism
Morganella;74;0;organism
Pantoea;74;0;organism
Proteus;74;0;organism
Pseudomonas;74;0;organism
Raoultella;74;0;organism
Salmonella;74;0;organism
Serratia;74;0;organism
blaCMY;125;0;beta-lactamase
blaCTX-M;125;0;beta-lactamase
blaDHA;125;0;beta-lactamase
blaFOX;125;0;beta-lactamase
blaGES;125;0;beta-lactamase
blaIMP;125;0;beta-lactamase
blaLAP;125;1;beta-lactamase
blaOXA;125;0;beta-lactamase
blaPSE;125;0;beta-lactamase
blaSHV;125;0;beta-lactamase
blaTEM;125;0;beta-lactamase
blaVEB;125;0;beta-lactamase
parA/B/M;125;0;plasmid-stability
stbA/B/C;125;0;plasmid-stability
vagC/D;125;0;plasmid-stability
psiA/B;125;0;plasmid-stability
IncA/C;125;0;inc-group
IncA/C2;125;0;inc-group
IncFIA;125;0;inc-group
IncFIB;125;0;inc-group
IncFIC;125;0;inc-group
IncFII;125;0;inc-group
IncHI1A;125;0;inc-group
IncHI1B;125;0;inc-group
IncHI2;125;0;inc-group
IncI1;125;0;inc-group
IncI2;125;0;inc-group
IncL/M;125;0;inc-group
IncN;125;0;inc-group
IncN2;125;0;inc-group
IncN3;125;0;inc-group
IncP;125;0;inc-group
IncQ1;125;0;inc-group
IncQ2;125;0;inc-group
IncR;125;0;inc-group
IncU;125;0;inc-group
IncX3;125;0;inc-group
IncY;125;0;inc-group
Acinetobacter;125;0;organism
Aeromonas;125;0;organism
Citrobacter;125;0;organism
Enterobacter;125;0;organism
Escherichia;125;0;organism
Klebsiella;125;4;organism
Leclercia;125;0;organism
Morganella;125;0;organism
Pantoea;125;0;organism
Proteus;125;0;organism
Pseudomonas;125;0;organism
Raoultella;125;0;organism
Salmonella;125;0;organism
Serratia;125;0;organism
blaCMY;87;0;beta-lactamase
blaCTX-M;87;0;beta-lactamase
blaDHA;87;0;beta-lactamase
blaFOX;87;0;beta-lactamase
blaGES;87;0;beta-lactamase
blaIMP;87;0;beta-lactamase
blaLAP;87;0;beta-lactamase
blaOXA;87;0;beta-lactamase
blaPSE;87;0;beta-lactamase
blaSHV;87;0;beta-lactamase
blaTEM;87;1;beta-lactamase
blaVEB;87;0;beta-lactamase
parA/B/M;87;0;plasmid-stability
stbA/B/C;87;0;plasmid-stability
vagC/D;87;0;plasmid-stability
psiA/B;87;0;plasmid-stability
IncA/C;87;0;inc-group
IncA/C2;87;0;inc-group
IncFIA;87;0;inc-group
IncFIB;87;0;inc-group
IncFIC;87;0;inc-group
IncFII;87;0;inc-group
IncHI1A;87;0;inc-group
IncHI1B;87;0;inc-group
IncHI2;87;0;inc-group
IncI1;87;0;inc-group
IncI2;87;0;inc-group
IncL/M;87;0;inc-group
IncN;87;0;inc-group
IncN2;87;0;inc-group
IncN3;87;0;inc-group
IncP;87;0;inc-group
IncQ1;87;0;inc-group
IncQ2;87;0;inc-group
IncR;87;0;inc-group
IncU;87;0;inc-group
IncX3;87;0;inc-group
IncY;87;0;inc-group
Acinetobacter;87;0;organism
Aeromonas;87;0;organism
Citrobacter;87;0;organism
Enterobacter;87;0;organism
Escherichia;87;0;organism
Klebsiella;87;4;organism
Leclercia;87;0;organism
Morganella;87;0;organism
Pantoea;87;0;organism
Proteus;87;0;organism
Pseudomonas;87;0;organism
Raoultella;87;0;organism
Salmonella;87;0;organism
Serratia;87;0;organism
blaCMY;145;0;beta-lactamase
blaCTX-M;145;0;beta-lactamase
blaDHA;145;0;beta-lactamase
blaFOX;145;0;beta-lactamase
blaGES;145;0;beta-lactamase
blaIMP;145;0;beta-lactamase
blaLAP;145;0;beta-lactamase
blaOXA;145;1;beta-lactamase
blaPSE;145;0;beta-lactamase
blaSHV;145;0;beta-lactamase
blaTEM;145;0;beta-lactamase
blaVEB;145;0;beta-lactamase
parA/B/M;145;0;plasmid-stability
stbA/B/C;145;0;plasmid-stability
vagC/D;145;0;plasmid-stability
psiA/B;145;0;plasmid-stability
IncA/C;145;0;inc-group
IncA/C2;145;0;inc-group
IncFIA;145;0;inc-group
IncFIB;145;0;inc-group
IncFIC;145;0;inc-group
IncFII;145;0;inc-group
IncHI1A;145;0;inc-group
IncHI1B;145;0;inc-group
IncHI2;145;0;inc-group
IncI1;145;0;inc-group
IncI2;145;0;inc-group
IncL/M;145;0;inc-group
IncN;145;0;inc-group
IncN2;145;0;inc-group
IncN3;145;0;inc-group
IncP;145;3;inc-group
IncQ1;145;0;inc-group
IncQ2;145;0;inc-group
IncR;145;0;inc-group
IncU;145;0;inc-group
IncX3;145;0;inc-group
IncY;145;0;inc-group
Acinetobacter;145;0;organism
Aeromonas;145;0;organism
Citrobacter;145;4;organism
Enterobacter;145;0;organism
Escherichia;145;0;organism
Klebsiella;145;0;organism
Leclercia;145;0;organism
Morganella;145;4;organism
Pantoea;145;0;organism
Proteus;145;0;organism
Pseudomonas;145;0;organism
Raoultella;145;0;organism
Salmonella;145;0;organism
Serratia;145;0;organism
blaCMY;78;0;beta-lactamase
blaCTX-M;78;0;beta-lactamase
blaDHA;78;0;beta-lactamase
blaFOX;78;0;beta-lactamase
blaGES;78;0;beta-lactamase
blaIMP;78;0;beta-lactamase
blaLAP;78;0;beta-lactamase
blaOXA;78;1;beta-lactamase
blaPSE;78;0;beta-lactamase
blaSHV;78;0;beta-lactamase
blaTEM;78;1;beta-lactamase
blaVEB;78;0;beta-lactamase
parA/B/M;78;2;plasmid-stability
stbA/B/C;78;0;plasmid-stability
vagC/D;78;0;plasmid-stability
psiA/B;78;0;plasmid-stability
IncA/C;78;0;inc-group
IncA/C2;78;0;inc-group
IncFIA;78;0;inc-group
IncFIB;78;3;inc-group
IncFIC;78;0;inc-group
IncFII;78;0;inc-group
IncHI1A;78;0;inc-group
IncHI1B;78;0;inc-group
IncHI2;78;0;inc-group
IncI1;78;0;inc-group
IncI2;78;0;inc-group
IncL/M;78;0;inc-group
IncN;78;0;inc-group
IncN2;78;0;inc-group
IncN3;78;0;inc-group
IncP;78;0;inc-group
IncQ1;78;0;inc-group
IncQ2;78;0;inc-group
IncR;78;0;inc-group
IncU;78;0;inc-group
IncX3;78;0;inc-group
IncY;78;0;inc-group
Acinetobacter;78;0;organism
Aeromonas;78;0;organism
Citrobacter;78;0;organism
Enterobacter;78;0;organism
Escherichia;78;0;organism
Klebsiella;78;4;organism
Leclercia;78;0;organism
Morganella;78;0;organism
Pantoea;78;0;organism
Proteus;78;0;organism
Pseudomonas;78;0;organism
Raoultella;78;0;organism
Salmonella;78;0;organism
Serratia;78;0;organism
blaCMY;38;0;beta-lactamase
blaCTX-M;38;0;beta-lactamase
blaDHA;38;0;beta-lactamase
blaFOX;38;0;beta-lactamase
blaGES;38;0;beta-lactamase
blaIMP;38;0;beta-lactamase
blaLAP;38;0;beta-lactamase
blaOXA;38;0;beta-lactamase
blaPSE;38;0;beta-lactamase
blaSHV;38;0;beta-lactamase
blaTEM;38;1;beta-lactamase
blaVEB;38;0;beta-lactamase
parA/B/M;38;0;plasmid-stability
stbA/B/C;38;0;plasmid-stability
vagC/D;38;0;plasmid-stability
psiA/B;38;0;plasmid-stability
IncA/C;38;0;inc-group
IncA/C2;38;0;inc-group
IncFIA;38;0;inc-group
IncFIB;38;0;inc-group
IncFIC;38;0;inc-group
IncFII;38;0;inc-group
IncHI1A;38;0;inc-group
IncHI1B;38;0;inc-group
IncHI2;38;0;inc-group
IncI1;38;0;inc-group
IncI2;38;0;inc-group
IncL/M;38;0;inc-group
IncN;38;3;inc-group
IncN2;38;0;inc-group
IncN3;38;0;inc-group
IncP;38;0;inc-group
IncQ1;38;0;inc-group
IncQ2;38;0;inc-group
IncR;38;0;inc-group
IncU;38;0;inc-group
IncX3;38;0;inc-group
IncY;38;0;inc-group
Acinetobacter;38;0;organism
Aeromonas;38;0;organism
Citrobacter;38;0;organism
Enterobacter;38;0;organism
Escherichia;38;0;organism
Klebsiella;38;4;organism
Leclercia;38;0;organism
Morganella;38;0;organism
Pantoea;38;0;organism
Proteus;38;0;organism
Pseudomonas;38;0;organism
Raoultella;38;0;organism
Salmonella;38;0;organism
Serratia;38;0;organism
blaCMY;41;0;beta-lactamase
blaCTX-M;41;0;beta-lactamase
blaDHA;41;0;beta-lactamase
blaFOX;41;0;beta-lactamase
blaGES;41;0;beta-lactamase
blaIMP;41;0;beta-lactamase
blaLAP;41;0;beta-lactamase
blaOXA;41;0;beta-lactamase
blaPSE;41;0;beta-lactamase
blaSHV;41;1;beta-lactamase
blaTEM;41;0;beta-lactamase
blaVEB;41;0;beta-lactamase
parA/B/M;41;0;plasmid-stability
stbA/B/C;41;0;plasmid-stability
vagC/D;41;0;plasmid-stability
psiA/B;41;0;plasmid-stability
IncA/C;41;0;inc-group
IncA/C2;41;0;inc-group
IncFIA;41;0;inc-group
IncFIB;41;0;inc-group
IncFIC;41;0;inc-group
IncFII;41;0;inc-group
IncHI1A;41;0;inc-group
IncHI1B;41;0;inc-group
IncHI2;41;0;inc-group
IncI1;41;0;inc-group
IncI2;41;0;inc-group
IncL/M;41;0;inc-group
IncN;41;3;inc-group
IncN2;41;0;inc-group
IncN3;41;0;inc-group
IncP;41;0;inc-group
IncQ1;41;0;inc-group
IncQ2;41;0;inc-group
IncR;41;0;inc-group
IncU;41;0;inc-group
IncX3;41;0;inc-group
IncY;41;0;inc-group
Acinetobacter;41;0;organism
Aeromonas;41;0;organism
Citrobacter;41;0;organism
Enterobacter;41;0;organism
Escherichia;41;0;organism
